"";"pred";"obs"
"54";0,762571036815643;0,874019076209995
"55";0,459345787763596;0,372784029756578
"56";0,267269760370255;0,253403078750191
"57";0,408355504274368;0,335876965455813
"58";0,884715676307678;0,53608232543371
"59";0,755985856056213;0,829895546822487
"60";0,345095068216324;0,32659865320143
"61";0,583255887031555;0,568865695399194
"62";0,335215747356415;0,255464925917831
"63";0,507388710975647;0,271959703258956
"64";0,304824262857437;0,260413359120169
"65";0,6004239320755;0,68865901583911
"66";0,396364629268646;0,421031253479367
"67";0,196732088923454;0,168248790726636
"68";0,594609379768372;0,683298213203245
"69";0,370076447725296;0,471752693803325
"70";0,774119198322296;0,687009538104998
"71";0,622335195541382;0,439794062704896
"72";0,294300258159637;0,2263928808541
"73";0,163695096969604;0,163712726957827
"74";0,299528539180756;0,593607861410881
"75";0,244632288813591;0,251959785732842
"76";0,264636188745499;0,208660995212391
"77";0,160145655274391;0,264124684021922
"78";0,411254525184631;0,214021797848256
"79";0,876611709594727;0,655050907006569
"80";0,695670247077942;0,672576607931514
"81";0,500456035137177;0,461237273248358
"82";0,479826807975769;0,490721687745618
"83";0,232009053230286;0,15216638281904
"84";0,626797556877136;0,395670533317388
"85";0,577743887901306;0,55340184164189
"86";0,994632720947266;1
"87";0,280029743909836;0,276495767027765
"88";0,383644551038742;0,289073034750372
"89";0,156983286142349;0,117321165685915
"90";0,272173017263412;0,203300192576525
"91";0,29862305521965;0,302475041340036
"92";0,577361583709717;0,520618471676405
"93";0,112223744392395;0,1053624521136
"94";0,19686883687973;0,219588785200886
"95";0,146771714091301;0,110104700599173
"96";0,365219414234161;0,392990131999456
"97";0,12792806327343;0,0913418913736438
"98";0,305351138114929;0,348866602611948
"99";0,844092130661011;0,996698982684607
"100";0,544880330562592;1
"101";0,447402536869049;0,390722100115051
"102";0,36961156129837;0,283093677964215
"103";0,788704872131348;1
"104";0,483684778213501;0,53608232543371
"105";0,358509749174118;0,331959455837296
"106";0,154116004705429;0,109692331165645
"107";0,738445520401001;0,8762871080944
"108";0,808168053627014;0,767215392926215
"109";0,16484422981739;0,171753930911625
"110";0,59025639295578;0,46948466191892
"111";0,670525789260864;0,705772347330527
"112";0,373940110206604;0,291547251351541
"113";0,441933184862137;0,434433260069031
"114";0,224245950579643;0,178351841848075
"115";0,339849323034286;0,304124519074148
"116";0,374717056751251;0,439587877988132
"117";0,643823027610779;0,546185376555148
"118";0,10700710862875;0,0884553053389471
"119";0,99889349937439;1
"120";0,212022870779037;0,0738161904486992
"121";0,581691920757294;0,651133397388052
"122";0,43342050909996;0,330309978103183
"123";0,290877431631088;0,321237850565565
"124";0,764146327972412;0,889895299400827
"125";0,445545583963394;0,336495519606105
"126";0,622966825962067;0,53608232543371
"127";0,22278656065464;0,231547498773201
"128";0,440389633178711;0,532164815815192
"129";0,208202436566353;0,158145739605198
"130";0,274949699640274;0,251959785732842
"131";0,144374579191208;0,120207751720611
"132";0,13476774096489;0,0773213306336881
"133";0,235988736152649;0,252578339883134
"134";0,334709852933884;0,377320093525388
"135";0,983661234378815;1
"136";0,269381254911423;0,334433672438464
"137";0,8470458984375;0,999997938152832
"138";0,489636093378067;0,484536146242696
"139";0,675673305988312;0,667628174729176
"140";0,259339153766632;0,20350637729329
"141";0,350358963012695;0,312578092461474
"142";0,648375868797302;0,647628257203063
"143";0,297911524772644;0,201032160692121
"144";0,115298107266426;0,0569090436740467
"145";0,0792638659477234;0,0661873559284292
"146";0,412293136119843;0,361650055051319
"147";0,955821514129639;1
"148";0,238401457667351;0,0886614900557111
"149";0,463023275136948;0,328248130935543
"150";0,237126410007477;0,200413606541829
"151";0,354755938053131;0,225155772553515
"152";0,205152615904808;0,33979447507433
"153";0,216530814766884;0,284124601548035
"154";0,133967563509941;0,100620203628026
"155";0,113948710262775;0,155259153570501
"156";0,451459378004074;0,517319516208181
"157";0,189373403787613;0,135465420761152
"158";0,267228841781616;0,376289169941567
"159";0,817365705966949;1
"160";0,273252099752426;0,173197223928973
"161";0,416013389825821;0,37237166032305
"162";0,818771779537201;0,648452996070119
"163";0,667497277259827;0,576906899352992
"164";0,441171169281006;0,428866272716401
"165";0,30781677365303;0,201032160692121
"166";0,701145470142365;1
"167";0,0914732068777084;0,10082638834479
"168";0,588257074356079;0,513195821872899
"169";0,171319991350174;0,175259071096614
"170";0,388273954391479;0,307217289825609
"171";0,126858592033386;0,0841254262869019
"172";0,427763521671295;0,386186036346242
"173";0,165896445512772;0,121238675304432
"174";0,178887590765953;0,156496261871085
"175";0,322003573179245;0,254021632900483
"176";0,561903536319733;0,47814442002301
"177";0,997197866439819;1
"178";0,404638797044754;0,50103092358382
"179";0,407759308815002;0,278969983628933
"180";0,150722995400429;0,123094337755308
"181";0,323045372962952;0,400000412369434
"182";0,995255351066589;1
"183";0,547927856445312;0,434639444785795
"184";0,37864351272583;0,331959455837296
"185";0,23546589910984;0,252578339883134
"186";0,584591090679169;0,381443787860669
"187";0,468606889247894;0,403711737271187
"188";0,699073135852814;0,756906157088012
"189";0,235097438097;0,151341643951984
"190";0,501794040203094;0,363505717502196
"191";0,497025996446609;0,499793815283236
"192";0,797085165977478;0,651751951538344
"193";0,251556634902954;0,420206514612311
"194";0,551761329174042;0,640824161549849
"195";0,946517109870911;1
"196";0,263188987970352;0,337938812623453
"197";0,169868797063828;0,14659939546641
"198";0,353304922580719;0,284743155698327
"199";0,668136239051819;0,72577226485664
"200";0,341897279024124;0,274640104576888
"201";0,247249931097031;0,261238097987225
"202";0,403349041938782;0,358763469016623
"203";0,361670225858688;0,639174683815737
"204";0,193088933825493;0,172372485061917
"205";0,140751928091049;0,117527350402679
"206";0,471658498048782;0,467010445317751
"207";0,989427745342255;1
"208";0,427963614463806;0,341237768091678
"209";0,781961977481842;0,725153710706348
"210";0,468704909086227;0,482680483791819
"211";0,496444702148438;0,400412781802962
"212";0,327166825532913;0,238970148576707
"213";0,69564300775528;0,562473969179509
"214";0,139629915356636;0,20659914804475
"215";0,659644782543182;0,693607449041447
"216";0,264398604631424;0,354433589964577
"217";0,544113457202911;0,447835266658694
"218";0,260264724493027;0,223918664252931
"219";0,466744512319565;0,462268196832178
"220";0,774097979068756;0,730308328625449
"221";0,201785683631897;0,197527020507132
"222";0,99328476190567;1
"223";0,335571140050888;0,294021467952709
"224";0,115066297352314;0,152372567535804
"225";0,231636211276054;0,183918829200704
"226";0,252388328313828;0,53608232543371
"227";0,388854324817657;0,690720863006751
"228";0,0964113920927048;0,107630483998004
"229";0,0941975563764572;0,0911357066568798
"230";0,47533318400383;0,346392386010779
"231";0,582036077976227;0,698143512810256
"232";0,0965077057480812;0,104743897963307
"233";0,214740619063377;0,381443787860669
"234";0,364519864320755;0,472165063236853
"235";0,523009300231934;0,348660417895184
"236";0,352418780326843;0,416495189710558
"237";0,484949052333832;0,452783699861032
"238";0,38486784696579;0,438556954404312
"239";0,274556934833527;0,232784607073785
"240";0,602669894695282;0,462680566265706
"241";0,42575803399086;0,333815118288172
"242";0,46954733133316;0,385773666912714
"243";0,438924074172974;0,350722265062825
"244";0,526687860488892;0,466391891167459
"245";0,352310746908188;0,239588702726999
"246";0,335180103778839;0,340206844507858
"247";0,183017909526825;0,16742405185958
"248";0,301735252141953;0,186186861085109
"249";0,579927206039429;0,885153050915254
"250";0,313409894704819;0,319588372831452
"251";0,291084408760071;0,271959703258956
"252";0,323318034410477;0,329897608669655
"253";0,467176169157028;0,295877130403586
"254";0,393708974123001;0,281031830796574
"255";0,827999949455261;0,960410472534134
"256";0,934812188148499;1
"257";0,933868944644928;1
"258";0,672603189945221;0,629896371561354
"259";0,290208488702774;0,305361627374732
"260";0,215149819850922;0,151754013385512
"261";0,607860386371613;0,650308658520996
"262";0,412546187639236;0,662267372093311
"263";0,229699209332466;0,235465008391718
"264";0,145088776946068;0,12062012115414
"265";0,339032024145126;0,344742908276667
"266";0,242501348257065;0,312578092461474
"267";0,136879786849022;0,0795893625180927
"268";0,878456652164459;0,714638290151381
"269";0,997990667819977;1
"270";0,387505501508713;0,28845448060008
"271";0,821358680725098;0,8183492026837
"272";0,298714458942413;0,257320588368708
"273";0,161323368549347;0,16082614092313
"274";0,346500843763351;0,350309895629296
"275";0,492955803871155;0,616494364971691
"276";0,51598858833313;0,541443128069575
"277";0,263685256242752;0,317320340947048
"278";0,372261494398117;0,484536146242696
"279";0,469283103942871;0,349072787328712
"280";0,298242717981339;0,271959703258956
"281";0,356591999530792;0,235671193108482
"282";0,365806818008423;0,332578009987588
"283";0,109454855322838;0,109898515882409
"284";0,535186946392059;0,374021138057163
"285";0,569680511951447;0,461237273248358
"286";0,1796655356884;0,110310885315937
"287";0,329974353313446;0,271547333825428
"288";0,908527433872223;1
"289";0,291700601577759;0,211753765963852
"290";0,227360337972641;0,177527102981019
"291";0,242668598890305;0,318145079814104
"292";0,178233057260513;0,139795299813197
"293";0,154244661331177;0,11608405738533
"294";0,725967645645142;0,6657725122783
"295";0,34061661362648;0,255052556484303
"296";0,443620830774307;0,332784194704352
"297";0,525213539600372;0,482268114358291
"298";0,624184489250183;0,551546179191014
"299";0,373168706893921;0,28185656966363
"300";0,306463152170181;0,294021467952709
"301";0,471181154251099;0,343918169409611
"302";0,323301076889038;0,327423392068486
"303";0,345702975988388;0,3657737493866
"304";0,620147228240967;0,670102391330345
"305";0,257498681545258;0,20659914804475
"306";0,360909223556519;0,424330208947592
"307";0,707197904586792;0,96989496950528
"308";0,274824887514114;0,163506542241063
"309";0,483017534017563;0,389691176531231
"310";0,440309822559357;0,488453655861213
"311";0,497824192047119;0,220207339351178
"312";0,356021404266357;0,302887410773564
"313";0,83158278465271;0,705772347330527
"314";0,293998450040817;0,199382682958008
"315";0,423429220914841;0,38556748219595
"316";0,117557287216187;0,08453779572043
"317";0,678357124328613;0,556494612393351
"318";0,820133149623871;1
"319";0,674855172634125;1
"320";0,527165830135345;0,585154288023555
"321";0,279303997755051;0,455051731745436
"322";0,36971578001976;0,372784029756578
"323";0,158460766077042;0,201032160692121
"324";0,219434142112732;0,286598818149204
"325";0,324380785226822;0,370722182588938
"326";0,111801840364933;0,105981006263892
"327";0,530503511428833;0,742267042197764
"328";0,446571558713913;0,356701621848982
"329";0,505618572235107;0,336289334889341
"330";0,196881279349327;0,355670698265162
"331";0,511986196041107;0,442886833456357
"332";0,422269016504288;0,53608232543371
"333";0,188394069671631;0,18268172090012
"334";0,23478002846241;0,240207256877291
"335";0,280195653438568;0,235465008391718
"336";0,504123866558075;0,425979686681704
"337";0,941250681877136;1
"338";0,561838328838348;0,493195904346786
"339";0,259910702705383;0,230722759906145
"340";0,951634764671326;0,880616987146445
"341";0,997896492481232;1
"342";0,991519033908844;1
"343";0,143493577837944;0,0964965092927452
"344";0,603701114654541;0,389278807097703
"345";0,261574447154999;0,328866685085835
"346";0,99800306558609;1
"347";0,172289445996284;0,119383012853555
"348";0,538638710975647;0,477732050589482
"349";0,367433816194534;0,286392633432439
"350";0,60201096534729;0,552989472208362
"351";0,456131935119629;0,488866025294741
"352";0,694223523139954;0,669277652463289
"353";0,126663357019424;0,0851563498707222
"354";0,119711928069592;0,103506789662723
"355";0,418781876564026;0,464330043999819
"356";0,438927382230759;0,479587713040359
"357";0,325137436389923;0,540206019768991
"358";0,395338654518127;0,429072457433165
"359";0,115386880934238;0,12268196832178
"360";0,135060399770737;0,188248708252749
"361";0,58886057138443;0,499175261132944
"362";0,369744151830673;0,201032160692121
"363";0,591094434261322;1
"364";0,419772416353226;0,504329879052045
"365";0,217974528670311;0,160413771489602
"366";0,24384380877018;0,281650384946866
"367";0,75394880771637;0,673607531515334
"368";0,601586997509003;0,442268279306065
"369";0,401823580265045;0,510309235838203
"370";0,652507662773132;0,779792660648822
"371";0,602275729179382;0,522267949410518
"372";0,336887359619141;0,131135541709106
"373";0,398346364498138;0,397732380485029
"374";0,151785016059875;0,140207669246725
"375";0,333306640386581;0,303093595490328
"376";0,111470453441143;0,173609593362502
"377";0,511143088340759;0,61340159422023
"378";0,404381722211838;0,416289004993794
"379";0,483214110136032;0,473402171537437
"380";0,445125997066498;0,411959125941749
"381";0,44523897767067;0,453402254011324
"382";0,2298184633255;0,255258741201067
"383";0,504481315612793;0,480206267190651
"384";0,328483670949936;0,352165558080173
"385";0,172530815005302;0,11608405738533
"386";0,184777319431305;0,138558191512612
"387";0,226987183094025;0,208660995212391
"388";0,549025416374207;0,552989472208362
"389";0,595447778701782;0,600618141780859
"390";0,422817558050156;0,522474134127282
"391";0,618760108947754;0,701648652995245
"392";0,700419723987579;0,541649312786339
"393";0,451683610677719;0,323505882449969
"394";0,64125657081604;0,768040131793271
"395";0,240609005093575;0,269279301941023
"396";0,540757536888123;0,491958796046202
"397";0,24487492442131;0,153815860553152
"398";0,301248341798782;0,249691753848438
"399";0,344731777906418;0,291753436068305
"400";0,560966372489929;0,582680071422386
"401";0,371019631624222;0,327011022634958
"402";0,403215289115906;0,354227405247813
"403";0,625959992408752;0,907214815609008
"404";0,809572339057922;0,668040544162705
"405";0,326734304428101;0,203300192576525
"406";0,296020090579987;0,264743238172214
"407";0,205490902066231;0,198557944090952
"408";0,635318219661713;0,420206514612311
"409";0,256337404251099;0,209073364645919
"410";0,558910191059113;0,428453903282873
"411";0,292270988225937;0,287011187582732
"412";0,118114434182644;0,100001649477734
"413";0,100724823772907;0,15113545923522
"414";0,396855860948563;0,348866602611948
"415";0,148639380931854;0,0915480760904079
"416";0,296445578336716;0,174640516946322
"417";0,909143328666687;0,824122374753094
"418";0,216328456997871;0,254434002334011
"419";0,174075409770012;0,251547416299314
"420";0,814890146255493;0,780617399515878
"421";0,457034587860107;0,446804343074874
"422";0,387187421321869;0,34185632224197
"423";0,124304309487343;0,102682050795667
"424";0,384591639041901;0,379794310126556
"425";0,585135638713837;0,486185623976808
"426";0,529914557933807;0,466804260600987
"427";0,243529602885246;0,15216638281904
"428";0,338998228311539;0,216496014449425
"429";0,815126419067383;0,804122457226981
"430";0,491834670305252;0,418557036878198
"431";0,999206244945526;1
"432";0,157981067895889;0,111960363050049
"433";0,282965511083603;0,228660912738504
"434";0,672366678714752;0,708865118081987
"435";0,458341181278229;0,567010032948318
"436";0,709402024745941;0,550309070890429
"437";0,378907978534698;0,329897608669655
"438";0,193500772118568;0,183094090333648
"439";0,253974914550781;0,221032078218234
"440";0,449452430009842;0,464330043999819
"441";0,717265546321869;1
"442";0,523973166942596;0,391134469548579
"443";0,574683845043182;0,355670698265162
"444";0,582720100879669;0,552783287491598
"445";0,109392121434212;0,104743897963307
"446";0,317053854465485;0,27979472249599
"447";0,188372775912285;0,219588785200886
"448";0,551772713661194;0,618968581572859
"449";0,128504917025566;0,112166547766813
"450";0,213751077651978;0,178351841848075
"451";0,457260638475418;0,429897196300221
"452";0,215732395648956;0,187217784668929
"453";0,347348481416702;0,318763633964396
"454";0,502587080001831;0,673607531515334
"455";0,1919766664505;0,148661242634051
"456";0,389609575271606;0,354845959398106
"457";0,556335747241974;0,1237128919056
"458";0,201398089528084;0,224124848969695
"459";0,348673790693283;0,349691341479004
"460";0,333536088466644;0,299382270588575
"461";0,42790561914444;0,37340258390687
"462";0,163633972406387;0,132372650009691
"463";0,125388041138649;0,0793831778013287
"464";0,204687058925629;0,197320835790368
"465";0,251456826925278;0,329897608669655
"466";0,209664940834045;0,150929274518456
"467";0,130547538399696;0,108249038148296
"468";0,178605124354362;0,131754095859399
"469";0,351673752069473;0,254021632900483
"470";0,31651782989502;0,226805250287628
"471";0,248174086213112;0,281650384946866
"472";0,215359672904015;0,247836091397561
"473";0,684505343437195;0,682679659052952
"474";0,347876608371735;0,169692083743985
"475";0,61860054731369;0,859379961319747
"476";0,197202041745186;0,407216877456175
"477";0,45369890332222;0,389484991814467
"478";0,929702997207642;1
"479";0,339422702789307;0,343918169409611
"480";0,579231679439545;0,960410472534134
"481";0,999998331069946;1
"482";0,548151552677155;0,573195574451239
"483";0,268706113100052;0,258145327235764
"484";0,39860600233078;0,351547003929881
"485";0,442333072423935;0,454845547028672
"486";0,224790036678314;0,253196894033427
"487";0,413302063941956;0,374433507490691
"488";0,255008935928345;0,259176250819584
"489";0,459098845720291;0,602061434798207
"490";0,157156243920326;0,162475618657243
"491";0,130633935332298;0,127630401524117
"492";0,396103709936142;0,354433589964577
"493";0,528793275356293;0,441855909872537
"494";0,28895115852356;0,216289829732661
"495";0,0709822997450829;0,0713419738475305
"496";0,20987157523632;0,187630154102457
"497";0,379040628671646;0,362062424484847
"498";0,807788610458374;0,615875810821399
"499";0,275387912988663;0,314021385478823
"500";0,454948931932449;0,467422814751279
"501";0,324864834547043;0,306804920392081
"502";0,248558476567268;0,281444200230102
"503";0,222314223647118;0,268042193640439
"504";0,543040752410889;0,438144584970784
"505";0,230952516198158;0,216496014449425
"506";0,527091145515442;0,464742413433347
"507";0,566013276576996;0,408660170473524
"508";0,163202285766602;0,127630401524117
"509";0,547956705093384;0,700411544694661
"510";0,515807390213013;0,487835101710921
"511";0,921823740005493;1
"512";0,429885923862457;0,399175673502377
"513";0,501894652843475;0,428660087999637
"514";0,695783853530884;0,639587053249265
"515";0,120593927800655;0,0923728149574641
"516";0,687466502189636;0,702061022428773
"517";0,222087532281876;0,108249038148296
"518";0,371134370565414;0,415876635560266
"519";0,380531013011932;0,32556772961761
"520";0,646030187606812;0,697112589226436
"521";0,775684177875519;0,752576278035967
"522";0,783439874649048;0,708246563931695
"523";0,174346119165421;0,207836256345335
"524";0,883888959884644;1
"525";0,561089694499969;1
"526";0,304597616195679;0,521649395260226
"527";0,150123804807663;0,112785101917106
"528";0,24208302795887;0,225361957270279
"529";0,38187500834465;0,351753188646645
"530";0,0837303847074509;0,0674244642290135
"531";0,790800392627716;0,685566245087649
"532";0,998264670372009;1
"533";0,0885357111692429;0,0707234196972384
"534";0,571102976799011;0,419587960462019
"535";0,198875322937965;0,156496261871085
"536";0,232505306601524;0,177527102981019
"537";0,811885356903076;0,444742495907233
"538";0,313373744487762;0,444536311190469
"539";0,28711724281311;0,259382435536348
"540";0,339229613542557;0,351753188646645
"541";0,539417803287506;0,260413359120169
"542";0,433163911104202;0,274640104576888
"543";0,400056183338165;0,395670533317388
"544";0,438369303941727;0,444536311190469
"545";0,419784069061279;0,553814211075418
"546";0,994392573833466;1
"547";0,302870810031891;0,309279136993249
"548";0,337263613939285;0,358969653733387
"549";0,138786390423775;0,149485981501107
"550";0,274935364723206;0,999997938152832
"551";0,258061558008194;0,310722430010598
"552";0,512637436389923;0,342474876392262
"553";0,379007697105408;0,361856239768083
"554";0,610124707221985;0,639174683815737
"555";0,11468467861414;0,153815860553152
"556";0,32495105266571;0,418350852161434
"557";0,998476982116699;1
"558";0,256727457046509;0,244537135929336
"559";0,783663690090179;0,745978367099517
"560";0,387062013149261;0,360206762033971
"561";0,717344880104065;0,721030016371067
"562";0,427413284778595;0,457319763629841
"563";0,690842270851135;0,697112589226436
"564";0,292163461446762;0,297320423420934
"565";0,652537405490875;0,927008548418357
"566";0,374070256948471;0,366186118820129
"567";0,308187484741211;0,295670945686822
"568";0,287606924772263;0,289279219467136
"569";0,584672331809998;0,391959208415635
"570";0,25579708814621;0,269897856091315
"571";0,403174012899399;0,378144832392444
"572";0,228887811303139;0,185980676368345
"573";0,599179565906525;0,699792990544369
"574";0,224922254681587;0,173609593362502
"575";0,236802369356155;0,419381775745255
"576";0,232906445860863;0,290928697201249
"577";0,593407154083252;0,312784277178238
"578";0,189603552222252;0,193197141455087
"579";0,343266308307648;0,534432847699597
"580";0,43976879119873;0,359382023166915
"581";0,793189108371735;0,783916354984103
"582";0,999271988868713;1
"583";0,419566720724106;0,328041946218778
"584";0,777649104595184;0,703091946012594
"585";0,570742666721344;0,44000024742166
"586";0,327316969633102;0,165362204691939
"587";0,568453073501587;0,559381198428048
"588";0,435659170150757;0,317114156230284
"589";0,836248993873596;0,741854672764236
"590";0,265394330024719;0,20453730087711
"591";0,619137406349182;0,549484332023373
"592";0,14820022881031;0,196496096923312
"593";0,2850142121315;0,174434332229558
"594";0,714755773544312;0,816699724949588
"595";0,307440757751465;0,237320670842594
"596";0,300376325845718;0,310928614727362
"597";0,282347589731216;0,307423474542373
"598";0,989838659763336;1
"599";0,862122058868408;1
"600";0,198434084653854;0,117527350402679
"601";0,508820056915283;0,631752034012231
"602";0,666539251804352;0,381443787860669
"603";0,421019226312637;0,432989967051682
"604";0,333679765462875;0,385773666912714
"605";0,147113278508186;0,114434579651218
"606";0,409224450588226;0,416701374427322
"607";0,99359667301178;1
"608";0,159418940544128;0,159176663189018
"609";0,854436933994293;0,728658850891337
"610";0,435540914535522;0,380412864276848
"611";0,322710126638412;0,316495602079991
"612";0,260013043880463;0,221032078218234
"613";0,474294096231461;0,465773337017167
"614";0,434460401535034;0,634638620046928
"615";0,297511965036392;0,280207091929518
"616";0,593666136264801;0,608246976301129
"617";0,373832046985626;0,394433425016804
"618";0,185367226600647;0,257939142519
"619";0,605755031108856;0,669690021896817
"620";0,679166853427887;0,682885843769716
"621";0,485076993703842;0,492989719630022
"622";0,123736411333084;0,108661407581824
"623";0,255150616168976;0,292165805501833
"624";0,26222437620163;0,15113545923522
"625";0,691125988960266;0,819792495701049
"626";0,42508801817894;0,567010032948318
"627";0,996542453765869;1
"628";0,322877436876297;0,742267042197764
"629";0,375068813562393;0,258557696669292
"630";0,377254068851471;0,355670698265162
"631";0,357951164245605;0,36371190221896
"632";0,216722413897514;0,182269351466592
"633";0,255663603544235;0,253815448183719
"634";0,235353082418442;0,26659890062309
"635";0,99995368719101;1
"636";0,314708530902863;0,363505717502196
"637";0,212980970740318;0,334021303004936
"638";0,508693933486938;0,40845398575676
"639";0,264396220445633;0,225980511420571
"640";0,652453780174255;0,553195656925126
"641";0,142226859927177;0,150723089801692
"642";0,0676010102033615;0,0577337825411029
"643";0,698811888694763;0,594226415561173
"644";0,124673448503017;0,120826305870904
"645";0,353411197662354;0,307835843975901
"646";0,6908158659935;0,712782627700504
"647";0,513903439044952;0,461237273248358
"648";0,232458531856537;0,217114568599717
"649";0,328444242477417;0,31896981868116
"650";0,43401437997818;0,33525841130552
"651";0,247030928730965;0,279382353062462
"652";0,194257259368896;0,117733535119443
"653";0,378923445940018;0,270516410241607
"654";0,424715846776962;0,321237850565565
"655";0,63871043920517;0,548865777873081
"656";0,422788798809052;0,426598240831997
"657";0,203807443380356;0,168661160160164
"658";0,175797626376152;0,221238262934998
"659";0,151353508234024;0,0915480760904079
"660";0,221013978123665;0,197527020507132
"661";0,490272223949432;0,335464596022284
"662";0,281407117843628;0,896905579770805
"663";0,493284583091736;0,488866025294741
"664";0,217133641242981;0,212372320114144
"665";0,340663105249405;0,300619378889159
"666";0,409171164035797;0,480618636624179
"667";0,570208370685577;0,377113908808623
"668";0,153831765055656;0,116290242102094
"669";0,557819366455078;0,494433012647371
"670";0,341336458921432;0,264949422888978
"671";0,738068759441376;0,641030346266613
"672";0,590263664722443;0,304124519074148
"673";0,267189025878906;0,329897608669655
"674";0,216187804937363;0,3026812260568
"675";0,691195130348206;0,658968416625086
"676";0,122741974890232;0,140826223397017
"677";0,425012290477753;0,385773666912714
"678";0,201891303062439;0,159589032622546
"679";0,277811706066132;0,278351429478641
"680";0,284117847681046;0,272372072692484
"681";0,393308311700821;0,360000577317207
"682";0,719779133796692;0,616700549688455
"683";0,136558189988136;0,0979398023100936
"684";0,779796361923218;0,543504975237216
"685";0,314249485731125;0,349691341479004
"686";0,820056915283203;0,652370505688636
"687";0,185514718294144;0,185774491651581
"688";0,338712990283966;0,35505214411487
"689";0,350815027952194;0,418763221594962
"690";0,222414270043373;0,0884553053389471
"691";0,35847744345665;0,291753436068305
"692";0,377813398838043;0,502474216601169
"693";0,674237787723541;0,508041203953798
"694";0,24753825366497;0,214846536715313
"695";0,606684684753418;1
"696";0,791046380996704;0,673813716232098
"697";0,249335810542107;0,304124519074148
"698";0,215779468417168;0,207423886911807
"699";0,26397716999054;0,170723007327805
"700";0,17531555891037;0,16742405185958
"701";0,118976712226868;0,178558026564839
"702";0,476572334766388;0,617112919121983
"703";0,25732809305191;0,284949340415091
"704";0,501837730407715;0,26556797703927
"705";0,547403395175934;0,329897608669655
"706";0,502389550209045;0,397938565201793
"707";0,3003790974617;0,247011352530505
"708";0,421145290136337;0,34288724582579
"709";0,296045690774918;0,227629989154684
"710";0,692232370376587;0,70494760846347
"711";0,227790638804436;0,252578339883134
"712";0,194118410348892;0,217939307466773
"713";0,928988575935364;1
"714";0,306051671504974;0,386186036346242
"715";0,337679415941238;0,33216564055406
"716";0,354568868875504;0,422886915930244
"717";0,99126398563385;1
"718";0,495508253574371;0,429484826866693
"719";0,376831859350204;0,4237116547973
"720";0,0961726978421211;0,224331033686459
"721";0,813599646091461;1
"722";0,502486050128937;0,595257339144993
"723";0,471239656209946;0,43340233648521
"724";0,395323127508163;0,420206514612311
"725";0,119983449578285;0,108249038148296
"726";0,655390620231628;0,679380703584727
"727";0,518637120723724;0,542680236370159
"728";0,438482195138931;0,421031253479367
"729";0,201143950223923;0,150310720368163
"730";0,283406257629395;0,207423886911807
"731";0,678544342517853;0,61237067063641
"732";0,279444426298141;0,294846206819766
"733";0,111166410148144;0,0861872734545425
"734";0,597840487957001;0,377526278242152
"735";0,307464629411697;0,214021797848256
"736";0,347535789012909;0,291341066634777
"737";0,740115463733673;0,765359730475338
"738";0,613873779773712;0,935668306522447
"739";0,118402592837811;0,0960841398592171
"740";0,227866366505623;0,171753930911625
"741";0,268588006496429;0,298145162287991
"742";0,579055547714233;0,453814623444852
"743";0,318397402763367;0,344949092993431
"744";0,957524299621582;1
"745";0,432045489549637;0,355670698265162
"746";0,210270315408707;0,237939224992887
"747";0,182496726512909;0,174228147512794
"748";0,372216135263443;0,436701291953435
