"longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value"
0.965139442231,0.0212539851222,0.313725490196,0.0365361803084,0.0597454996896,0.0216373777292,0.0524584772241,0.0486200190342,0.0597956297087
0.964143426295,0.146652497343,0.313725490196,0.00250428364307,0.00356921166977,0.000728719975336,0.00230225291893,0.0528061681908,0.0257751514427
0.963147410359,0.10095642933,0.372549019608,0.0392513509951,0.0557107386716,0.0317273466185,0.049662884394,0.0785920194204,0.0606203685758
0.958167330677,0.0945802337938,0.450980392157,0.02093053908,0.0375543140906,0.00627820286443,0.0226936359151,0.0273444504214,0.0911357066569
0.937250996016,0.213602550478,0.372549019608,0.00917358639779,0.0145872129112,0.00325121219765,0.00937345831278,0.0775920332133,0.0721667127146
0.933266932271,0.136025504782,0.274509803922,0.0169236852511,0.0198634388579,0.00375571064211,0.00838677849038,0.186880180963,0.116084057385
0.909362549801,0.106269925611,0.333333333333,0.0449189402926,0.0614525139665,0.0958827321394,0.0463739516527,0.0775920332133,0.0793831778013
0.899402390438,0.0297555791711,0.647058823529,0.0155265585871,0.0214152700186,0.00908097200034,0.0144713040618,0.21743838016,0.175259071097
0.894422310757,0.0297555791711,0.56862745098,0.0421774087255,0.0498137802607,0.0315872081617,0.0549251767801,0.211969490076,0.115671687952
0.894422310757,0.0297555791711,0.254901960784,0.0335837616976,0.0417442582247,0.0242159253342,0.0427561256372,0.0991434600902,0.135877790195
0.894422310757,0.028692879915,0.607843137255,0.0194806906551,0.0294847920546,0.0173771686426,0.0276270350271,0.0869298354505,0.110517070033
0.894422310757,0.028692879915,0.43137254902,0.0383814419402,0.0454686530106,0.0241878976429,0.0450583785562,0.128239610488,0.122269598888
0.893426294821,0.0297555791711,0.725490196078,0.0498220640569,0.0609869646182,0.0328484542728,0.0613385956257,0.103033061613,0.104743897963
0.893426294821,0.028692879915,0.666666666667,0.0332410702517,0.0405027932961,0.026542223717,0.0394671928959,0.0962676376878,0.108249038148
0.892430278884,0.0233793836344,0.294117647059,0.0298932384342,0.030260707635,0.0133972364696,0.0302581812202,0.396953145474,0.270722594958
0.891434262948,0.0340063761955,0.352941176471,0.0286015552919,0.0263811297331,0.018105888618,0.0282848215754,0.194362836375,0.20371256201
0.891434262948,0.0170031880978,0.352941176471,0.0153156715434,0.0173805090006,0.0147986210376,0.0218714027298,0.0816471496945,0.166599312993
0.890438247012,0.047821466525,0.549019607843,0.0300250428364,0.0339851024209,0.0190868578155,0.0317382009538,0.200266203225,0.191341479004
0.885458167331,0.0690754516472,0.627450980392,0.0324766047186,0.0577281191806,0.0216934331119,0.0488406512087,0.0344891794596,0.0515482410382
0.883466135458,0.0276301806589,0.392156862745,0.0331619876104,0.0380198634389,0.02247820847,0.0391382996218,0.146018675604,0.151547828669
0.883466135458,0.0148777895855,0.274509803922,0.089943324107,0.103196772191,0.0586899857059,0.102121361618,0.126343084923,0.157114816021
0.882470119522,0.0350690754516,0.352941176471,0.0142085145644,0.0159838609559,0.012724571877,0.017266896892,0.197128315472,0.181032243166
0.882470119522,0.0159404888417,0.313725490196,0.0516146039278,0.0602110490379,0.0473107430141,0.0583785561585,0.096488324299,0.101032573062
0.882470119522,0.0138150903294,0.549019607843,0.0400948991696,0.0681253879578,0.0364079710754,0.06446308173,0.043530434063,0.143712809432
0.882470119522,0.0138150903294,0.470588235294,0.0611572426519,0.088764742396,0.0611564225455,0.0988324288768,0.0603508917118,0.113609840784
0.881474103586,0.0223166843783,0.235294117647,0.00864636878872,0.0110180012415,0.0229546792231,0.0103601381352,0.20074205873,0.262887575721
0.881474103586,0.0148777895855,0.333333333333,0.0956636351654,0.141527001862,0.099834636621,0.151784246012,0.0753920635577,0.151341643952
0.881474103586,0.0138150903294,0.666666666667,0.056860419138,0.0761949099938,0.0473948260882,0.0779477059694,0.115701852388,0.124743815489
0.880478087649,0.0743889479277,0.607843137255,0.0525372347436,0.0810055865922,0.0298775189888,0.0672586745601,0.0796747631067,0.0583523366914
0.880478087649,0.0616365568544,0.392156862745,0.0269408198234,0.0336747361887,0.0248605622355,0.0379871731623,0.110419166632,0.0653626170614
0.880478087649,0.047821466525,0.372549019608,0.0369052326348,0.044382371198,0.0308584881863,0.0519651373129,0.0971641770458,0.100414018911
0.880478087649,0.0148777895855,0.196078431373,0.0756557269013,0.0945065176909,0.0740211328793,0.0953790494984,0.146556599219,0.11897064342
0.879482071713,0.178533475027,0.56862745098,0.0141821536839,0.0209497206704,0.00333529527173,0.0101956914981,0.0574750693094,0.0567028589573
0.879482071713,0.0626992561105,0.333333333333,0.0291814946619,0.0437616387337,0.0281117744331,0.0414405525407,0.114694969725,0.0791769930846
0.879482071713,0.0616365568544,0.725490196078,0.0349281666008,0.0405027932961,0.0218896269514,0.0378227265252,0.0951297223487,0.0944346621251
0.879482071713,0.0467587672689,0.607843137255,0.0425201001713,0.0591247672253,0.0365481095322,0.0565696431508,0.0660956400601,0.0898985983563
0.879482071713,0.0456960680128,0.450980392157,0.0425728219323,0.0566418373681,0.0396031278904,0.0657786548265,0.101729631315,0.105981006264
0.879482071713,0.0456960680128,0.176470588235,0.049479372611,0.0599006828057,0.038482020236,0.0552540700543,0.102839960828,0.108249038148
0.879482071713,0.0244420828905,0.333333333333,0.0451561882167,0.0521415270019,0.0325962050506,0.054596283506,0.120122481069,0.13237265001
0.879482071713,0.0201912858661,0.313725490196,0.0313167259786,0.0425201738051,0.0311107374086,0.042262785726,0.128080991986,0.0991769106107
0.879482071713,0.0138150903294,0.0980392156863,0.0738631870304,0.0900062073246,0.0785896465708,0.0975168557803,0.107764030841,0.108661407582
0.878486055777,0.251859723698,0.21568627451,0.021220508765,0.0307262569832,0.00681072900025,0.0166091103437,0.140632542999,0.0515482410382
0.878486055777,0.047821466525,0.470588235294,0.067905628048,0.0982309124767,0.0582695703355,0.0927479033054,0.0838609122633,0.0973212481598
0.878486055777,0.0456960680128,0.666666666667,0.0416765519968,0.0526070763501,0.0260657529639,0.05212958395,0.131474048634,0.114846949085
0.878486055777,0.0456960680128,0.647058823529,0.0587584025306,0.0844196151459,0.0438633369769,0.0837033382667,0.0704679935449,0.0934037385413
0.878486055777,0.0201912858661,0.254901960784,0.0402003426914,0.0502793296089,0.0406401524706,0.0544318368689,0.085178135474,0.0952594009922
0.877490039841,0.047821466525,0.43137254902,0.0384078028206,0.0577281191806,0.0320917066061,0.0636408485446,0.071536944318,0.112166547767
0.877490039841,0.047821466525,0.313725490196,0.0446816923685,0.0414338919926,0.025449143754,0.0416049991778,0.265679094081,0.167011682426
0.877490039841,0.0467587672689,0.509803921569,0.0398312903651,0.0611421477343,0.0313349589394,0.0624897220852,0.0997572447277,0.0940222926916
0.877490039841,0.0456960680128,0.78431372549,0.0639778568604,0.0702979515829,0.0332128142605,0.0705476073014,0.173045889022,0.115053133802
0.877490039841,0.0265674814028,0.43137254902,0.0450771055753,0.0623836126629,0.0383138540878,0.0618319355369,0.0534544351112,0.093609923258
0.876494023904,0.0467587672689,0.627450980392,0.0596810333465,0.056486654252,0.0265982790998,0.0590363427068,0.34034013324,0.263918499305
0.876494023904,0.0467587672689,0.450980392157,0.0675629366021,0.0820918684047,0.0404719863225,0.0776188126953,0.190300823437,0.135671605478
0.876494023904,0.0297555791711,0.647058823529,0.0405430341373,0.0488826815642,0.0283079682727,0.0448939319191,0.142515275651,0.108249038148
0.876494023904,0.0276301806589,0.43137254902,0.0175036246211,0.0218808193669,0.0161719779142,0.0261470152935,0.111288120164,0.0948470315586
0.876494023904,0.0265674814028,0.43137254902,0.0264136022143,0.0341402855369,0.0194512178032,0.0328893274133,0.07828857533,0.0919604455239
0.876494023904,0.0265674814028,0.411764705882,0.0148411756953,0.0249844816884,0.0193110793464,0.0230225291893,0.0488544985586,0.0795893625181
0.876494023904,0.0255047821467,0.078431372549,0.0698563332015,0.0938857852266,0.0494408475574,0.0879789508305,0.158797809685,0.142888070565
0.875498007968,0.0446333687566,0.392156862745,0.0569922235403,0.0743327126009,0.0325401496679,0.0690675875678,0.228810637095,0.190104370704
0.875498007968,0.0276301806589,0.529411764706,0.0440226703572,0.0644009931719,0.0373328848903,0.0651208682782,0.0757782651274,0.0915480760904
0.875498007968,0.0276301806589,0.470588235294,0.0345063925135,0.0580384854128,0.0333529527173,0.0575563229732,0.117101833078,0.100826388345
0.875498007968,0.0276301806589,0.274509803922,0.03081586925,0.0507448789572,0.0286162728776,0.0488406512087,0.0612612239831,0.112166547767
0.875498007968,0.0265674814028,0.372549019608,0.0624752866746,0.129422718808,0.0639031362987,0.125966123993,0.0462614308768,0.0979398023101
0.875498007968,0.0265674814028,0.333333333333,0.0310003954132,0.0678150217256,0.0385100479274,0.0703831606644,0.0577509275734,0.089280044206
0.875498007968,0.0255047821467,0.882352941176,0.0661394490576,0.0758845437616,0.0442837523473,0.076961026147,0.176576874802,0.115053133802
0.875498007968,0.0255047821467,0.666666666667,0.0311849215764,0.0311918063315,0.0171529471117,0.0312448610426,0.283823671398,0.146805580183
0.875498007968,0.0255047821467,0.549019607843,0.04128113879,0.0437616387337,0.0236833991984,0.0401249794442,0.183431952663,0.126187108507
0.875498007968,0.0233793836344,0.274509803922,0.0336364834585,0.0335195530726,0.0182179993834,0.0302581812202,0.274630694749,0.258351511953
0.874501992032,0.0329436769394,0.627450980392,0.035929880058,0.0415890751086,0.0230387622971,0.0409472126295,0.188942221487,0.0975274328766
0.874501992032,0.0329436769394,0.313725490196,0.0273362330302,0.0395716945996,0.0203200762353,0.0402894260812,0.0855988193266,0.100001649478
0.874501992032,0.0318809776833,0.549019607843,0.0317648609464,0.0465549348231,0.0224501807786,0.047196184838,0.10021930732,0.0950532162754
0.874501992032,0.0308182784272,0.588235294118,0.0393304336365,0.0446927374302,0.0267944729393,0.0465383982898,0.208845395236,0.108249038148
0.874501992032,0.0276301806589,0.294117647059,0.059944642151,0.0920235878336,0.0331007034951,0.0841966781779,0.0948331747148,0.162475618657
0.874501992032,0.0265674814028,0.647058823529,0.0303150125214,0.0321229050279,0.0173211132599,0.0340404538727,0.214086702252,0.120826305871
0.874501992032,0.0255047821467,0.372549019608,0.0403848688546,0.036312849162,0.0243280360997,0.0363427067916,0.39803588916,0.169485899027
0.874501992032,0.0255047821467,0.274509803922,0.0371952023198,0.0431409062694,0.0224221530873,0.0453872718303,0.262217072868,0.149485981501
0.873505976096,0.142401700319,0.392156862745,0.0305522604455,0.0436064556176,0.0202079654699,0.0304226278573,0.185018137681,0.116908796252
0.873505976096,0.028692879915,0.078431372549,0.0211677870041,0.0220360024829,0.0127525995684,0.0233514224634,0.27414104633,0.167630236576
0.873505976096,0.028692879915,0.176470588235,0.0286279161724,0.0313469894475,0.0148546764203,0.0328893274133,0.217914235666,0.149485981501
0.873505976096,0.0265674814028,0.254901960784,0.044418083564,0.0785226567349,0.0212730177415,0.0740009866798,0.0802471690046,0.101857311929
0.873505976096,0.0255047821467,0.078431372549,0.0656913140899,0.0640906269398,0.0396031278904,0.0690675875678,0.364436352602,0.19608372749
0.872509960159,0.0329436769394,0.372549019608,0.0423355740082,0.042364990689,0.0240757868774,0.0406183193554,0.301726872733,0.156290077154
0.872509960159,0.0265674814028,0.137254901961,0.0574930802689,0.0474860335196,0.027943608285,0.047031738201,0.405615094964,0.298763716438
0.872509960159,0.0159404888417,0.56862745098,0.024594701463,0.0273122284295,0.018105888618,0.0241736556487,0.143239403594,0.163712726958
0.871513944223,0.0701381509033,0.705882352941,0.0186371424806,0.0288640595903,0.010846716556,0.0231869758263,0.134563661191,0.118558273986
0.871513944223,0.0350690754516,0.0392156862745,0.0428891524977,0.0490378646803,0.0280837467418,0.0511429041276,0.250299995862,0.14062003868
0.869521912351,0.0531349628055,0.372549019608,0.0294978252274,0.0377094972067,0.021385128507,0.0376582798882,0.123929325113,0.0969088787263
0.869521912351,0.0531349628055,0.313725490196,0.0265454066166,0.0356921166977,0.0207965469884,0.0355204736063,0.106646804872,0.0952594009922
0.867529880478,0.0276301806589,0.43137254902,0.0323184394359,0.036312849162,0.0158636733092,0.0384805130735,0.183914704625,0.226805250288
0.862549800797,0.0265674814028,0.333333333333,0.0411756952682,0.0526070763501,0.0324560665938,0.0562407498767,0.115812195694,0.0828883179863
0.859561752988,0.0223166843783,0.294117647059,0.00912086463688,0.0152079453755,0.00336332296309,0.00871567176451,0.109922621757,0.149485981501
0.858565737052,0.0871413390011,0.352941176471,0.0196915776987,0.0367783985102,0.0132570980128,0.0276270350271,0.0877780996124,0.0721667127146
0.858565737052,0.086078639745,0.43137254902,0.0417556346382,0.0693668528864,0.00938927660529,0.029764841309,0.0491924249321,0.0309297693618
0.858565737052,0.0584484590861,0.509803921569,0.011862396204,0.0158286778399,0.00714706129656,0.00986679822398,0.165521854871,0.149485981501
0.858565737052,0.0276301806589,0.843137254902,0.0123896138131,0.0124146492862,0.00568962134589,0.00920901167571,0.117819064565,0.162475618657
0.851593625498,0.07651434644,0.0196078431373,0.00247792276262,0.00263811297331,0.000756747666695,0.00246669955599,0.333616088054,0.0670120947955
0.847609561753,0.10095642933,0.372549019608,0.0437063397917,0.0586592178771,0.0177695563216,0.0409472126295,0.105846815906,0.111135624183
0.846613545817,0.176408076514,0.647058823529,0.101911163833,0.194909993793,0.0248605622355,0.069396480842,0.0591164259803,0.0536100882058
0.843625498008,0.0414452709883,0.274509803922,0.0054303413734,0.00744878957169,0.00134532918524,0.00312448610426,0.24281734045,0.0360843872809
0.841633466135,0.0850159404888,0.352941176471,0.0318439435877,0.038330229671,0.00913702738305,0.0253247821082,0.0886746389705,0.0985583564604
0.840637450199,0.0871413390011,0.274509803922,0.0120469223672,0.0145872129112,0.00440034754337,0.0118401578688,0.0291099433111,0.108249038148
0.838645418327,0.319872476089,0.333333333333,0.034770001318,0.0420546244569,0.0210487962107,0.0370004933399,0.200197238659,0.108249038148
0.83764940239,0.0892667375133,0.078431372549,0.00485040200343,0.00651769087523,0.00106505227164,0.00328893274133,0.15172894167,0.0903109677898
0.836653386454,0.0786397449522,0.21568627451,0.00255700540398,0.00372439478585,0.000952941506208,0.00263114619306,0.0962676376878,0.0800017319516
0.835657370518,0.0807651434644,0.509803921569,0.00843548174509,0.0124146492862,0.00305501835814,0.00920901167571,0.0431097502103,0.0812388402522
0.833665338645,0.0828905419766,0.137254901961,0.00627388954791,0.00698324022346,0.00168166148154,0.00378227265252,0.0668197680032,0.0800017319516
0.832669322709,0.0913921360255,0.274509803922,0.051219190721,0.0830229671012,0.0143501779758,0.044729485282,0.104205459235,0.0810326555354
0.831673306773,0.0690754516472,0.294117647059,0.00640569395018,0.00869025450031,0.00218615992601,0.00526229238612,0.0526889284286,0.0748471140325
0.831673306773,0.0212539851222,0.490196078431,0.0298405166733,0.0432960893855,0.00913702738305,0.0258181220194,0.064406008193,0.059589444992
0.830677290837,0.103081827843,0.450980392157,0.0786345063925,0.148510242086,0.113203845399,0.148659759908,0.0851367567344,0.105981006264
0.830677290837,0.0924548352816,0.372549019608,0.0525635956241,0.0797641216636,0.0183861655315,0.0483473112975,0.163342574585,0.0985583564604
0.8296812749,0.174282678002,0.137254901961,0.0149466192171,0.0148975791434,0.00866055662995,0.0156224305213,0.262217072868,0.163918911675
0.826693227092,0.167906482465,0.352941176471,0.00788190325557,0.00993171942893,0.00412007062978,0.00904456503864,0.181038882222,0.10433152853
0.826693227092,0.0839532412327,0.313725490196,0.00759193357058,0.0144320297952,0.0036996552594,0.00920901167571,0.0847781409912,0.136702529062
0.825697211155,0.176408076514,0.549019607843,0.0316330565441,0.0448479205462,0.0106505227164,0.0254892287453,0.0577371346602,0.107011929848
0.825697211155,0.171094580234,0.274509803922,0.273494134704,0.361576660459,0.126236721881,0.296990626542,0.120460407443,0.106805745131
0.823705179283,0.140276301807,0.294117647059,0.00999077369184,0.0136561142148,0.00501695675327,0.0121690511429,0.132763686018,0.12598092379
0.822709163347,0.171094580234,0.235294117647,0.248899433241,0.30974549969,0.116679279128,0.243545469495,0.145597991752,0.10433152853
0.820717131474,0.116896918172,0.372549019608,0.0335046790563,0.0547796399752,0.0433027831498,0.0582141095215,0.109460559165,0.143712809432
0.819721115538,0.105207226355,0.313725490196,0.0637669698168,0.127094972067,0.0831861879537,0.112481499753,0.0795920056275,0.175259071097
0.817729083665,0.178533475027,0.607843137255,0.0868854619744,0.190409683426,0.0213010454329,0.0590363427068,0.0948331747148,0.0676306489458
0.816733067729,0.170031880978,0.333333333333,0.0872545143008,0.109248913718,0.0349785588161,0.0840322315409,0.173376918939,0.13938293038
0.816733067729,0.122210414453,0.411764705882,0.00514037168841,0.00822470515208,0.00919308276577,0.0113468179576,0.167494241459,0.201032160692
0.816733067729,0.116896918172,0.176470588235,0.0450507446949,0.0772811918063,0.0530564197427,0.0726854135833,0.0797092453897,0.103919159096
0.815737051793,0.121147715197,0.21568627451,0.0323711611968,0.0428305400372,0.0373048571989,0.0425916790002,0.121929352699,0.0956717704257
0.814741035857,0.12008501594,0.333333333333,0.0944510346646,0.123991309745,0.10846716556,0.129419503371,0.142860098481,0.10495008268
0.814741035857,0.119022316684,0.411764705882,0.0167918808488,0.0313469894475,0.0185263039883,0.0249958888341,0.0986676045848,0.0670120947955
0.814741035857,0.105207226355,0.235294117647,0.0451034664558,0.0792985723153,0.0553546904341,0.0725209669462,0.112329485111,0.0898985983563
0.81374501992,0.122210414453,0.313725490196,0.00229339659945,0.00279329608939,0.00213010454329,0.00328893274133,0.129315457718,0.288660665317
0.81374501992,0.12008501594,0.470588235294,0.0760775009885,0.101334574798,0.0823173295216,0.108370333827,0.118219059047,0.106599560414
0.812749003984,0.12008501594,0.294117647059,0.048952155002,0.0737119801366,0.0558031334959,0.0782765992435,0.0848126232742,0.108249038148
0.811752988048,0.123273113709,0.490196078431,0.0631870304468,0.096834264432,0.0743014097929,0.0878145041934,0.124067254245,0.0940222926916
0.811752988048,0.115834218916,0.43137254902,0.0303150125214,0.0422098075729,0.0301017405196,0.0384805130735,0.137936028469,0.167630236576
0.811752988048,0.0106269925611,0.529411764706,0.0423355740082,0.0633147113594,0.0158076179265,0.0416049991778,0.0665439097392,0.0964965092927
0.810756972112,0.128586609989,0.411764705882,0.0235139053644,0.0296399751707,0.0231789007539,0.0330537740503,0.177059626764,0.109692331166
0.810756972112,0.125398512221,0.529411764706,0.0655331488072,0.110645561763,0.080943972645,0.11100148002,0.125308616433,0.111135624183
0.810756972112,0.124335812965,0.352941176471,0.082035059971,0.121973929236,0.0883993385465,0.126788357178,0.0833367815616,0.138558191513
0.810756972112,0.121147715197,0.647058823529,0.0153420324239,0.0271570453135,0.0174332240253,0.0271336951159,0.0745506958525,0.175259071097
0.810756972112,0.119022316684,0.352941176471,0.0420192434427,0.0456238361266,0.0335771742482,0.0462095050156,0.23342436656,0.177114733547
0.809760956175,0.367693942614,0.254901960784,0.0361144062212,0.0597454996896,0.0121359903585,0.034862687058,0.0446338671191,0.0369091261479
0.809760956175,0.17747077577,0.43137254902,0.0309213127718,0.0724705152079,0.00986574735839,0.0246669955599,0.117819064565,0.0567028589573
0.809760956175,0.127523910733,0.490196078431,0.108554105707,0.132991930478,0.0817007203117,0.133859562572,0.19384560213,0.112166547767
0.809760956175,0.126461211477,0.725490196078,0.0446289706076,0.054469273743,0.0357633341742,0.0499917776681,0.111846733149,0.110310885316
0.809760956175,0.125398512221,0.529411764706,0.0217213654936,0.0398820608318,0.0273550267664,0.0401249794442,0.0839505661991,0.0903109677898
0.809760956175,0.123273113709,0.156862745098,0.10172663767,0.131595282433,0.0230387622971,0.0657786548265,0.191955973021,0.226186696137
0.808764940239,0.126461211477,0.549019607843,0.0298141557928,0.0341402855369,0.0256453375935,0.0391382996218,0.163094302148,0.117733535119
0.808764940239,0.125398512221,0.607843137255,0.131250823778,0.205617628802,0.105832562572,0.194869264924,0.0883160232273,0.127630401524
0.808764940239,0.124335812965,0.313725490196,0.128430209569,0.209186840472,0.140951259845,0.204242723236,0.134074012772,0.15464059942
0.807768924303,0.126461211477,0.254901960784,0.0730723606168,0.0876784605835,0.0427982847053,0.0828811050814,0.177121694873,0.183712644484
0.807768924303,0.125398512221,0.470588235294,0.137972848293,0.161080074488,0.0762913758794,0.15359315902,0.225865850126,0.16165087979
0.807768924303,0.124335812965,0.176470588235,0.238065111375,0.344972067039,0.154768911685,0.30323959875,0.155853022717,0.164949835258
0.806772908367,0.134962805526,0.450980392157,0.0231448530381,0.0288640595903,0.014125956445,0.0276270350271,0.204024772072,0.108249038148
0.806772908367,0.128586609989,0.627450980392,0.00727560300514,0.0139664804469,0.0104263011856,0.0131557309653,0.105177859616,0.0721667127146
0.806772908367,0.122210414453,0.078431372549,0.0438117833136,0.0687461204221,0.0253370329886,0.0613385956257,0.156328878222,0.160619956206
0.80577689243,0.117959617428,0.0392156862745,0.195993146171,0.18947858473,0.016003811766,0.0494984377569,0.675501027572,0.757524711238
0.80577689243,0.0563230605739,0.313725490196,0.0245683405826,0.0439168218498,0.0125844334202,0.0300937345831,0.102591688391,0.141650962264
0.804780876494,0.168969181722,0.705882352941,0.011862396204,0.0167597765363,0.00507301213599,0.00953790494984,0.222707273003,0.104743897963
0.802788844622,0.127523910733,0.0980392156863,0.342401476209,0.396337678461,0.128030494128,0.316559776353,0.291002882719,0.380000494843
0.802788844622,0.125398512221,0.078431372549,0.0944246737841,0.117783985102,0.0306622943468,0.0771254727841,0.184631936111,0.314227570196
0.801792828685,0.121147715197,0.176470588235,0.0628706998814,0.0744878957169,0.0241038145688,0.0498273310311,0.164708072992,0.252578339883
0.800796812749,0.168969181722,0.372549019608,0.0619480690655,0.0861266294227,0.0340256173099,0.0789343857918,0.076302395829,0.0833006874198
0.800796812749,0.12008501594,0.274509803922,0.0583102675629,0.0634698944755,0.0322038173716,0.0573918763361,0.166811492255,0.16165087979
0.800796812749,0.12008501594,0.196078431373,0.123474364044,0.131905648665,0.0690322038174,0.120046045058,0.195404201321,0.158351924322
0.800796812749,0.119022316684,0.117647058824,0.118492157638,0.128801986344,0.0629221671011,0.117086005591,0.216238396712,0.171135376761
0.799800796813,0.170031880978,0.333333333333,0.0495057334915,0.0754189944134,0.0277754421368,0.0697253741161,0.0820747300037,0.0808264708187
0.799800796813,0.165781083953,0.176470588235,0.112139185449,0.133457479826,0.0392387679027,0.11264594639,0.149094495248,0.136083974911
0.799800796813,0.0786397449522,0.352941176471,0.0471596151311,0.0567970204842,0.00908097200034,0.0302581812202,0.197417966649,0.175259071097
0.798804780876,0.171094580234,0.235294117647,0.0476077500989,0.0636250775916,0.0205162700748,0.0524584772241,0.0723438297403,0.0874243817551
0.798804780876,0.128586609989,0.078431372549,0.503624621062,0.608628181254,0.08063566804,0.226114125966,0.243865601854,0.295877130404
0.798804780876,0.125398512221,0.196078431373,0.324897851588,0.310211049038,0.0685837607556,0.187140272981,0.478496848319,0.697112589226
0.79780876494,0.0871413390011,0.450980392157,0.0723342559641,0.0796089385475,0.0204041593094,0.0483473112975,0.194583522986,0.332784194704
0.796812749004,0.168969181722,0.156862745098,0.0518518518519,0.0628491620112,0.02247820847,0.0572274296991,0.0723576226535,0.0975274328766
0.796812749004,0.0212539851222,0.294117647059,0.0683537630157,0.0938857852266,0.0292328820875,0.0601874691663,0.0837091902181,0.19732083579
0.795816733068,0.142401700319,0.196078431373,0.330960854093,0.48060211049,0.0686678438297,0.202433810229,0.0885849850347,0.130929356992
0.794820717131,0.125398512221,0.313725490196,0.22733623303,0.288330229671,0.0979287536086,0.219700707121,0.193935256065,0.219176415767
0.794820717131,0.122210414453,0.117647058824,0.232081191512,0.239137181875,0.023963676112,0.0735076467686,0.503482710583,0.624947938359
0.794820717131,0.0690754516472,0.21568627451,0.128851983656,0.178615766605,0.0360436110878,0.0935701364907,0.143418711466,0.172578669779
0.793824701195,0.176408076514,0.254901960784,0.131356267299,0.191961514587,0.0704616160767,0.156717645124,0.108101957214,0.103094420229
0.793824701195,0.165781083953,0.0980392156863,0.0554105707131,0.0538485412787,0.0234872053589,0.0524584772241,0.251437911201,0.208867179929
0.793824701195,0.127523910733,0.117647058824,0.46334519573,0.539726877716,0.100283079683,0.299128432824,0.247175901022,0.370103628439
0.793824701195,0.126461211477,0.176470588235,0.311954659286,0.373060211049,0.106729448695,0.258016773557,0.241927697549,0.24639279838
0.793824701195,0.124335812965,0.313725490196,0.329695531831,0.381595282433,0.0766277081757,0.233843117908,0.27969959035,0.501237108301
0.792828685259,0.171094580234,0.274509803922,0.14712007381,0.178150217256,0.0758429328176,0.158362111495,0.101929628557,0.120207751721
0.792828685259,0.136025504782,0.274509803922,0.292948464479,0.35009310987,0.115446060708,0.271665844433,0.153239265665,0.122475783605
0.792828685259,0.125398512221,0.352941176471,0.201502570186,0.250931098696,0.0698730345581,0.176615688209,0.21082467828,0.232990791791
0.792828685259,0.122210414453,0.176470588235,0.307288783445,0.31129733085,0.0611844502368,0.177931261306,0.447124867243,0.461443457965
0.791832669323,0.167906482465,0.294117647059,0.14883353104,0.168839230292,0.0706578099162,0.165597763526,0.149928966497,0.129898433409
0.791832669323,0.164718384697,0.156862745098,0.12792935284,0.135164494103,0.0587180133972,0.125637230719,0.191197362795,0.170723007328
0.791832669323,0.131774707758,0.137254901961,0.0805852115461,0.0774363749224,0.0170688640377,0.0340404538727,0.439511179156,0.503505140185
